Origin_Country,Destination_Country,Carrier_Name,Incoterm,Route,Gross_Weight_KG,Gross_Volume_M3,Number_of_Pieces,Requested_Lead_Time_Days,Month,Pickup_DayOfWeek,Delivery_DayOfWeek,Pickup_IsWeekend,Delivery_IsWeekend,Business_Unit_ADS,Service_Type_RTN,Hazardous_Y,Carrier_Delay_Rate,Carrier_Volume,Route_Delay_Rate,Route_Volume,Weight_Per_Piece,Is_Rush,Carrier_Route_Encoded,Route_Month_Encoded
4,4,6,2,23,2550.19,0.8041,13,3,6,1,3,0,0,False,True,False,0.15355367066393683,3419,0.2726831635128578,2061,196.16846153846154,1,331,188
8,5,3,0,39,1129.35,0.7029,8,6,3,3,3,0,0,False,True,True,0.491083079599826,2299,0.26510944135903297,6122,141.16875,0,227,387
8,5,4,2,39,312.01,0.0957,3,1,11,1,2,0,0,False,False,False,0.12867729620480575,4453,0.26510944135903297,6122,104.00333333333333,1,268,384
4,2,1,3,22,9278.17,4.1656,21,3,5,6,2,1,0,True,True,False,0.29347368421052633,2375,0.2723673792557403,1263,441.8176190476191,1,137,175
8,5,11,1,39,469.91,0.2865,1,5,6,5,4,1,0,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,469.91,0,114,390
1,4,3,1,3,820.33,0.4347,2,4,12,3,0,0,0,False,False,False,0.491083079599826,2299,0.27113095238095236,3360,410.165,0,217,397
3,2,0,3,14,7014.62,5.4359,11,2,5,3,5,0,1,True,True,True,0.27633417155630063,3579,0.2903225806451613,155,637.6927272727272,1,6,67
0,4,3,3,0,876.34,0.4651,2,5,7,5,5,1,1,False,True,False,0.491083079599826,2299,0.2847222222222222,432,438.17,0,194,9
8,5,11,3,39,1785.22,0.6076,6,5,3,5,5,1,1,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,297.5366666666667,0,114,387
2,4,6,2,5,703.51,0.5076,8,4,4,1,4,0,0,False,True,False,0.15355367066393683,3419,0.2680851063829787,2820,87.93875,0,351,436
2,6,9,0,7,1663.09,1.2433,7,2,1,6,1,1,0,False,True,False,0.5224839400428265,1401,0.3,190,237.5842857142857,1,475,454
1,4,3,0,3,1570.58,1.1812,3,7,7,4,0,0,0,False,True,False,0.491083079599826,2299,0.27113095238095236,3360,523.5266666666666,0,217,403
8,5,4,3,39,6691.47,2.5368,18,5,9,5,4,1,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,371.74833333333333,0,268,393
2,5,9,0,6,471.81,0.3395,2,4,9,0,3,0,0,False,True,False,0.5224839400428265,1401,0.26096491228070173,912,235.905,0,474,453
1,5,9,2,4,1882.18,0.8193,7,4,4,6,3,1,0,False,False,False,0.5224839400428265,1401,0.27880434782608693,1840,268.8828571428572,0,471,424
4,2,11,3,22,3066.16,1.9006,6,3,3,6,2,1,0,True,True,False,0.22524436889077773,2353,0.2723673792557403,1263,511.02666666666664,1,96,173
8,5,3,1,39,6739.99,3.3399,22,5,10,6,5,1,1,True,True,False,0.491083079599826,2299,0.26510944135903297,6122,306.36318181818183,0,227,383
8,4,7,0,38,672.7,0.4943,8,3,11,5,1,1,0,True,False,False,0.45885916203937405,1981,0.26851098454027666,2458,84.0875,1,387,372
1,4,10,0,3,944.07,0.4811,3,1,5,1,2,0,0,False,False,False,0.19724375538329025,2322,0.27113095238095236,3360,314.69,1,63,401
8,2,6,0,37,1005.22,0.549,6,4,2,4,2,0,0,False,True,False,0.15355367066393683,3419,0.26897470039946736,1502,167.53666666666666,0,346,362
4,2,10,1,22,744.16,0.4823,3,3,5,6,2,1,0,False,True,False,0.19724375538329025,2322,0.2723673792557403,1263,248.0533333333333,1,55,175
1,4,6,0,3,2786.18,1.7352,23,5,12,6,6,1,1,True,True,True,0.15355367066393683,3419,0.27113095238095236,3360,121.13826086956522,0,338,397
8,5,4,0,39,1680.31,0.6621,6,4,1,4,2,0,0,False,True,True,0.12867729620480575,4453,0.26510944135903297,6122,280.0516666666667,0,268,382
2,4,10,3,5,952.08,0.5238,3,4,9,0,3,0,0,False,True,False,0.19724375538329025,2322,0.2680851063829787,2820,317.36,0,76,441
8,4,7,2,38,1479.47,0.9112,6,5,11,6,4,1,0,False,True,False,0.45885916203937405,1981,0.26851098454027666,2458,246.57833333333335,0,387,372
1,5,3,2,4,6530.67,4.2935,13,7,6,2,3,0,0,True,True,True,0.491083079599826,2299,0.27880434782608693,1840,502.35923076923075,0,228,426
2,4,7,0,5,1143.39,0.8104,3,2,10,4,0,0,0,False,True,False,0.45885916203937405,1981,0.2680851063829787,2820,381.13000000000005,1,391,431
4,4,4,2,23,1918.86,1.4752,2,4,8,1,4,0,0,True,True,False,0.12867729620480575,4453,0.2726831635128578,2061,959.43,0,251,190
2,4,6,3,5,330.21,0.2491,2,6,1,6,5,1,1,False,False,False,0.15355367066393683,3419,0.2680851063829787,2820,165.105,0,351,430
1,4,3,0,3,3913.05,2.8697,15,5,1,5,5,1,1,True,True,True,0.491083079599826,2299,0.27113095238095236,3360,260.87,0,217,394
2,5,3,2,6,1735.3,1.072,4,1,1,3,4,0,0,False,False,False,0.491083079599826,2299,0.26096491228070173,912,433.825,1,231,442
1,4,5,1,3,394.52,0.1678,3,7,3,0,1,0,0,False,True,True,0.2894486692015209,2104,0.27113095238095236,3360,131.50666666666666,0,298,399
8,4,1,1,38,2070.59,1.5992,11,4,2,1,6,0,1,True,True,False,0.29347368421052633,2375,0.26851098454027666,2458,188.23545454545456,0,153,374
4,2,7,1,22,927.8,0.5881,5,2,1,5,1,1,0,False,True,False,0.45885916203937405,1981,0.2723673792557403,1263,185.56,1,371,168
7,4,1,0,36,784.27,0.5218,4,1,7,5,6,1,1,False,False,True,0.29347368421052633,2375,0.22767857142857142,224,196.0675,1,151,355
1,4,8,2,3,1179.48,0.695,8,7,7,6,1,1,0,True,True,True,0.257201646090535,2916,0.27113095238095236,3360,147.435,0,419,403
1,4,6,0,3,4080.41,1.8186,18,1,2,0,1,0,0,False,False,False,0.15355367066393683,3419,0.27113095238095236,3360,226.68944444444443,1,338,398
6,4,0,0,33,1523.92,1.0513,5,8,1,0,2,0,0,False,True,False,0.27633417155630063,3579,0.27261146496815286,785,304.784,0,26,310
0,4,3,3,0,1256.2,0.5321,5,5,5,5,4,1,0,False,True,False,0.491083079599826,2299,0.2847222222222222,432,251.24,0,194,7
8,5,11,1,39,418.78,0.1654,1,4,10,1,5,0,1,False,False,False,0.22524436889077773,2353,0.26510944135903297,6122,418.78,0,114,383
6,5,6,2,34,224.36,0.1161,2,6,11,2,2,0,0,False,True,False,0.15355367066393683,3419,0.3247232472324723,271,112.18,0,343,324
2,5,7,3,6,1934.22,0.9894,8,1,6,0,1,0,0,False,False,False,0.45885916203937405,1981,0.26096491228070173,912,241.7775,1,392,450
4,4,8,0,23,1255.12,0.5706,2,3,8,2,4,0,0,False,True,False,0.257201646090535,2916,0.2726831635128578,2061,627.56,1,412,190
8,5,4,2,39,456.8,0.357,1,5,1,0,6,0,1,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,456.8,0,268,382
8,4,11,0,38,1773.26,1.325,5,6,3,1,1,0,0,False,True,False,0.22524436889077773,2353,0.26851098454027666,2458,354.652,0,113,375
4,4,10,2,23,2354.43,0.9722,20,3,6,6,2,1,0,True,True,True,0.19724375538329025,2322,0.2726831635128578,2061,117.72149999999999,1,56,188
2,4,7,2,5,13346.79,4.0714,18,3,6,5,1,1,0,True,False,False,0.45885916203937405,1981,0.2680851063829787,2820,741.4883333333333,1,391,438
6,5,5,3,34,2510.97,0.788,12,6,10,0,0,0,0,False,True,False,0.2894486692015209,2104,0.3247232472324723,271,209.24749999999997,0,303,323
2,4,0,0,5,1400.66,1.0044,8,2,5,3,5,0,1,False,True,False,0.27633417155630063,3579,0.2680851063829787,2820,175.0825,1,35,437
2,4,4,2,5,1656.13,1.3066,2,2,12,6,1,1,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,828.065,1,271,433
1,4,0,0,3,1154.99,0.8326,7,5,2,5,6,1,1,False,True,False,0.27633417155630063,3579,0.27113095238095236,3360,164.99857142857144,0,22,398
4,2,11,2,22,1712.6,0.6369,4,1,1,4,6,0,1,True,True,False,0.22524436889077773,2353,0.2723673792557403,1263,428.15,1,96,168
8,2,10,0,37,3961.5,1.4851,12,4,8,5,3,1,0,True,True,True,0.19724375538329025,2322,0.26897470039946736,1502,330.125,0,71,368
1,4,0,3,3,1256.94,0.4888,7,1,3,1,2,0,0,False,False,False,0.27633417155630063,3579,0.27113095238095236,3360,179.56285714285715,1,22,399
2,5,3,2,6,967.55,0.4633,6,3,10,2,4,0,0,False,True,False,0.491083079599826,2299,0.26096491228070173,912,161.25833333333333,1,231,443
8,5,6,0,39,1383.8,1.04,7,5,12,5,5,1,1,False,True,False,0.15355367066393683,3419,0.26510944135903297,6122,197.68571428571428,0,348,385
1,4,11,0,3,1504.25,0.8235,5,8,1,6,2,1,0,False,True,False,0.22524436889077773,2353,0.27113095238095236,3360,300.85,0,104,394
8,2,0,0,37,1318.35,0.8885,8,6,3,1,1,0,0,False,True,False,0.27633417155630063,3579,0.26897470039946736,1502,164.79375,0,30,363
8,2,0,3,37,8851.39,4.7609,20,5,6,4,3,0,0,True,True,True,0.27633417155630063,3579,0.26897470039946736,1502,442.56949999999995,0,30,366
4,2,10,3,22,1147.78,0.4335,5,1,8,5,0,1,0,False,True,False,0.19724375538329025,2322,0.2723673792557403,1263,229.55599999999998,1,55,178
8,5,6,3,39,1041.65,0.3599,7,6,8,0,0,0,0,False,True,False,0.15355367066393683,3419,0.26510944135903297,6122,148.80714285714288,0,348,392
3,13,11,0,18,4043.55,2.6828,24,7,9,2,3,0,0,True,True,False,0.22524436889077773,2353,0.2564102564102564,195,168.48125000000002,0,91,119
1,5,3,2,4,1444.02,0.9928,5,7,1,3,4,0,0,False,True,False,0.491083079599826,2299,0.27880434782608693,1840,288.804,0,228,418
8,2,8,1,37,1439.53,0.5542,8,2,4,6,1,1,0,False,False,False,0.257201646090535,2916,0.26897470039946736,1502,179.94125,1,427,364
8,5,3,2,39,1088.18,0.6233,8,4,4,1,6,0,1,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,136.0225,0,227,388
1,5,0,1,4,3111.52,1.2501,8,6,12,3,3,0,0,True,True,True,0.27633417155630063,3579,0.27880434782608693,1840,388.94,0,33,421
1,4,8,0,3,1626.52,1.2915,7,9,7,0,3,0,0,False,True,False,0.257201646090535,2916,0.27113095238095236,3360,232.35999999999999,0,419,403
1,4,3,2,3,1645.0,0.8685,2,6,5,4,5,0,1,False,True,False,0.491083079599826,2299,0.27113095238095236,3360,822.5,0,217,401
4,2,6,2,22,2680.41,1.1469,14,1,10,1,2,0,0,False,False,False,0.15355367066393683,3419,0.2723673792557403,1263,191.45785714285714,1,330,169
2,7,1,0,8,1140.86,0.8308,7,7,6,4,0,0,0,False,True,False,0.29347368421052633,2375,0.273972602739726,73,162.98,0,160,474
2,4,10,3,5,1194.78,0.9122,5,2,1,3,5,0,1,False,True,False,0.19724375538329025,2322,0.2680851063829787,2820,238.956,1,76,430
8,4,0,2,38,2567.3,1.8243,15,5,12,3,2,0,0,False,True,False,0.27633417155630063,3579,0.26851098454027666,2458,171.15333333333334,0,31,373
8,4,6,0,38,1839.81,1.0457,4,4,1,5,3,1,0,False,True,True,0.15355367066393683,3419,0.26851098454027666,2458,459.9525,0,347,370
8,5,11,2,39,2714.12,0.8529,25,6,12,2,2,0,0,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,108.56479999999999,0,114,385
8,4,9,1,38,1006.4,0.6089,3,1,9,6,0,1,0,False,False,False,0.5224839400428265,1401,0.26851098454027666,2458,335.46666666666664,1,469,381
1,4,10,0,3,1798.08,0.7516,6,1,2,3,4,0,0,False,False,False,0.19724375538329025,2322,0.27113095238095236,3360,299.68,1,63,398
8,4,10,0,38,13978.66,4.4561,18,5,10,6,6,1,1,True,True,False,0.19724375538329025,2322,0.26851098454027666,2458,776.5922222222222,0,72,371
4,6,0,1,24,838.21,0.5436,4,2,12,3,5,0,1,False,True,False,0.27633417155630063,3579,0.25328330206378985,533,209.5525,1,17,195
4,4,4,2,23,5294.46,2.1183,15,3,11,1,3,0,0,True,True,True,0.12867729620480575,4453,0.2726831635128578,2061,352.964,1,251,182
1,4,5,1,3,1004.32,0.4201,2,7,3,3,5,0,1,False,True,False,0.2894486692015209,2104,0.27113095238095236,3360,502.16,0,298,399
5,4,10,1,31,1194.59,0.4602,7,1,12,5,0,1,0,False,True,False,0.19724375538329025,2322,0.27392120075046905,1066,170.65571428571428,1,65,289
1,4,4,0,3,2601.66,0.9832,17,5,1,5,5,1,1,False,True,True,0.12867729620480575,4453,0.27113095238095236,3360,153.03882352941176,0,258,394
8,5,4,1,39,4111.55,3.2043,23,4,7,3,1,0,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,178.76304347826087,0,268,391
2,4,8,2,5,4269.5,3.0416,12,2,12,5,1,1,0,True,True,False,0.257201646090535,2916,0.2680851063829787,2820,355.7916666666667,1,432,433
2,4,6,1,5,1700.32,0.5511,2,3,5,2,4,0,0,True,True,False,0.15355367066393683,3419,0.2680851063829787,2820,850.16,1,351,437
5,4,6,0,31,1173.2,0.4588,5,2,12,3,6,0,1,True,True,True,0.15355367066393683,3419,0.27392120075046905,1066,234.64000000000001,1,340,289
3,0,4,0,12,1336.67,0.9431,7,4,6,0,4,0,0,False,False,True,0.12867729620480575,4453,0.30275229357798167,218,190.95285714285714,0,239,44
8,2,7,3,37,1287.58,0.7483,8,5,7,3,2,0,0,False,True,False,0.45885916203937405,1981,0.26897470039946736,1502,160.9475,0,386,367
8,2,11,0,37,2072.6,1.1369,6,5,7,1,0,0,0,True,True,True,0.22524436889077773,2353,0.26897470039946736,1502,345.43333333333334,0,112,367
8,2,9,1,37,4458.95,3.2855,8,5,2,1,0,0,0,True,True,False,0.5224839400428265,1401,0.26897470039946736,1502,557.36875,0,468,362
1,4,4,1,3,3704.36,1.736,24,1,11,6,0,1,0,True,False,False,0.12867729620480575,4453,0.27113095238095236,3360,154.34833333333333,1,258,396
8,5,1,2,39,4788.04,3.1624,20,6,3,0,0,0,0,True,True,False,0.29347368421052633,2375,0.26510944135903297,6122,239.402,0,154,387
4,10,0,0,27,3302.65,2.0461,9,6,7,3,3,0,0,False,True,False,0.27633417155630063,3579,0.25862068965517243,58,366.9611111111111,0,20,237
1,2,8,0,2,1266.38,0.5069,5,6,5,2,2,0,0,False,True,False,0.257201646090535,2916,0.23582089552238805,335,253.276,0,408,269
4,2,8,0,22,725.2,0.3386,3,2,11,5,1,1,0,False,True,False,0.257201646090535,2916,0.2723673792557403,1263,241.73333333333335,1,411,170
2,5,6,1,6,1096.23,0.719,8,3,6,1,4,0,0,False,False,False,0.15355367066393683,3419,0.26096491228070173,912,137.02875,1,352,450
8,5,1,2,39,704.63,0.433,5,6,8,1,0,0,0,False,False,False,0.29347368421052633,2375,0.26510944135903297,6122,140.926,0,154,392
1,4,6,2,3,3002.05,1.1347,14,7,4,3,6,0,1,True,True,False,0.15355367066393683,3419,0.27113095238095236,3360,214.43214285714288,0,338,400
8,4,3,1,38,1128.63,0.8577,5,5,11,6,5,1,1,False,True,False,0.491083079599826,2299,0.26851098454027666,2458,225.72600000000003,0,226,372
4,4,6,1,23,26084.2952049116,2.486,25,5,2,1,6,0,1,True,False,False,0.15355367066393683,3419,0.2726831635128578,2061,1043.371808196464,0,331,184
4,2,4,1,22,1980.54,0.8134,2,1,9,4,6,0,1,True,True,True,0.12867729620480575,4453,0.2723673792557403,1263,990.27,1,250,179
4,4,9,1,23,5738.03,4.5598,12,1,1,5,0,1,0,True,True,True,0.5224839400428265,1401,0.2726831635128578,2061,478.1691666666666,1,453,180
1,5,4,3,4,1521.13,0.715,3,7,8,1,2,0,0,False,True,False,0.12867729620480575,4453,0.27880434782608693,1840,507.04333333333335,0,269,428
8,5,9,0,39,6953.67,5.5319,21,6,1,5,4,1,0,True,False,False,0.5224839400428265,1401,0.26510944135903297,6122,331.12714285714287,0,470,382
1,5,0,0,4,2063.19,1.4103,25,5,5,5,5,1,1,True,True,False,0.27633417155630063,3579,0.27880434782608693,1840,82.5276,0,33,425
2,4,6,1,5,2733.87,1.5365,22,1,9,4,6,0,1,True,True,True,0.15355367066393683,3419,0.2680851063829787,2820,124.26681818181818,1,351,441
4,4,11,2,23,764.13,0.3973,6,2,9,3,5,0,1,False,True,False,0.22524436889077773,2353,0.2726831635128578,2061,127.355,1,97,191
2,5,4,1,6,744.37,0.4485,8,3,7,6,2,1,0,False,True,False,0.12867729620480575,4453,0.26096491228070173,912,93.04625,1,272,451
8,4,6,0,38,655.44,0.3868,6,4,2,4,1,0,0,False,False,False,0.15355367066393683,3419,0.26851098454027666,2458,109.24000000000001,0,347,374
6,4,4,2,33,7077.55,2.5697,17,6,1,4,4,0,0,True,True,True,0.12867729620480575,4453,0.27261146496815286,785,416.3264705882353,0,262,310
6,5,7,3,34,887.81,0.5714,6,7,2,1,2,0,0,False,True,False,0.45885916203937405,1981,0.3247232472324723,271,147.96833333333333,0,383,326
4,1,7,3,21,1246.86,0.8138,5,6,5,3,3,0,0,False,True,False,0.45885916203937405,1981,0.18867924528301888,53,249.37199999999999,0,370,163
8,4,1,2,38,3798.12,2.6065,5,6,9,4,4,0,0,True,True,True,0.29347368421052633,2375,0.26851098454027666,2458,759.624,0,153,381
8,5,4,3,39,546.33,0.3823,6,1,1,5,6,1,1,False,False,False,0.12867729620480575,4453,0.26510944135903297,6122,91.055,1,268,382
5,2,1,3,30,1081.36,0.3811,6,1,7,5,0,1,0,False,True,False,0.29347368421052633,2375,0.2756024096385542,664,180.22666666666666,1,145,283
8,4,10,0,38,2876.93,2.2122,21,6,1,0,0,0,0,True,True,True,0.19724375538329025,2322,0.26851098454027666,2458,136.99666666666667,0,72,370
2,4,10,1,5,2386.06,1.074,15,2,4,6,1,1,0,True,True,True,0.19724375538329025,2322,0.2680851063829787,2820,159.07066666666665,1,76,436
8,5,0,0,39,1627.63,0.8945,4,5,12,4,3,0,0,False,True,False,0.27633417155630063,3579,0.26510944135903297,6122,406.9075,0,32,385
8,4,3,3,38,5509.99,2.118,19,1,10,3,4,0,0,True,False,True,0.491083079599826,2299,0.26851098454027666,2458,289.9994736842105,1,226,371
5,5,9,1,32,670.42,0.5014,6,2,12,6,1,1,0,False,True,False,0.5224839400428265,1401,0.30666666666666664,75,111.73666666666666,1,463,301
1,4,4,3,3,3755.79,2.1063,5,8,3,1,3,0,0,True,True,False,0.12867729620480575,4453,0.27113095238095236,3360,751.158,0,258,399
8,4,11,1,38,5735.25,3.7044,12,6,12,1,1,0,0,True,True,True,0.22524436889077773,2353,0.26851098454027666,2458,477.9375,0,113,373
8,4,9,3,38,1075.55,0.5886,8,4,7,2,0,0,0,False,True,False,0.5224839400428265,1401,0.26851098454027666,2458,134.44375,0,469,379
8,5,4,3,39,5824.86,2.6694,12,5,12,6,6,1,1,True,True,False,0.12867729620480575,4453,0.26510944135903297,6122,485.405,0,268,385
2,5,8,0,6,6100.8,3.4124,19,4,9,1,4,0,0,True,True,False,0.257201646090535,2916,0.26096491228070173,912,321.09473684210525,0,433,453
2,5,8,2,6,1690.3,1.1586,7,1,9,4,6,0,1,False,True,False,0.257201646090535,2916,0.26096491228070173,912,241.47142857142856,1,433,453
6,4,5,0,33,1163.36,0.866,5,8,12,2,4,0,0,False,True,False,0.2894486692015209,2104,0.27261146496815286,785,232.67199999999997,0,302,313
8,5,11,0,39,3176.12,1.6394,24,6,8,4,4,0,0,True,True,True,0.22524436889077773,2353,0.26510944135903297,6122,132.33833333333334,0,114,392
8,5,6,1,39,904.35,0.3761,5,5,6,0,5,0,1,False,True,False,0.15355367066393683,3419,0.26510944135903297,6122,180.87,0,348,390
8,5,4,2,39,1557.85,1.0204,7,4,8,3,0,0,0,True,False,True,0.12867729620480575,4453,0.26510944135903297,6122,222.54999999999998,0,268,392
1,5,9,2,4,3655.4,1.6324,10,7,12,6,1,1,0,True,True,True,0.5224839400428265,1401,0.27880434782608693,1840,365.54,0,471,421
8,4,4,0,38,6614.48,4.6776,25,5,12,6,4,1,0,True,True,False,0.12867729620480575,4453,0.26851098454027666,2458,264.57919999999996,0,267,373
4,2,0,2,22,1123.69,0.3826,7,3,2,1,3,0,0,True,True,True,0.27633417155630063,3579,0.2723673792557403,1263,160.52714285714288,1,15,172
5,2,10,3,30,2543.34,1.3532,21,4,7,1,4,0,0,False,True,False,0.19724375538329025,2322,0.2756024096385542,664,121.11142857142858,0,64,283
8,5,5,1,39,1286.25,0.7378,2,1,12,3,4,0,0,False,False,False,0.2894486692015209,2104,0.26510944135903297,6122,643.125,1,308,385
8,4,5,0,38,786.97,0.3527,7,5,12,3,2,0,0,False,True,False,0.2894486692015209,2104,0.26851098454027666,2458,112.42428571428572,0,307,373
1,4,6,1,3,1025.51,0.7082,8,9,2,0,3,0,0,False,True,False,0.15355367066393683,3419,0.27113095238095236,3360,128.18875,0,338,398
8,5,6,3,39,873.81,0.5035,8,1,5,0,1,0,0,False,False,False,0.15355367066393683,3419,0.26510944135903297,6122,109.22625,1,348,389
2,9,1,2,10,13095.02,6.4109,6,9,7,0,3,0,0,True,True,False,0.29347368421052633,2375,0.29508196721311475,61,2182.5033333333336,0,124,21
4,2,3,1,22,2543.21,1.4675,24,3,8,6,2,1,0,False,True,False,0.491083079599826,2299,0.2723673792557403,1263,105.96708333333333,1,209,178
8,5,1,1,39,1149.0,0.8121,4,3,12,1,4,0,0,False,False,False,0.29347368421052633,2375,0.26510944135903297,6122,287.25,1,154,385
2,11,11,1,11,6842.6,4.7758,23,5,3,5,6,1,1,True,True,False,0.22524436889077773,2353,0.2777777777777778,54,297.504347826087,0,84,29
1,2,0,1,2,3693.39,2.8682,22,4,9,6,3,1,0,True,False,True,0.27633417155630063,3579,0.23582089552238805,335,167.88136363636363,0,12,273
6,4,8,3,33,1186.76,0.4937,4,8,7,2,4,0,0,False,True,False,0.257201646090535,2916,0.27261146496815286,785,296.69,0,423,319
8,5,3,3,39,877.68,0.6821,6,5,6,4,3,0,0,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,146.28,0,227,390
1,4,1,0,3,2233.78,1.0224,21,8,10,6,2,1,0,False,True,False,0.29347368421052633,2375,0.27113095238095236,3360,106.3704761904762,0,144,395
5,4,7,1,31,2548.37,1.2001,22,4,5,1,4,0,0,True,True,True,0.45885916203937405,1981,0.27392120075046905,1066,115.835,0,380,293
2,4,4,0,5,3717.69,2.919,15,3,5,0,2,0,0,True,True,True,0.12867729620480575,4453,0.2680851063829787,2820,247.846,1,271,437
8,5,4,3,39,4394.66,3.3188,23,5,4,3,2,0,0,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,191.07217391304349,0,268,388
8,5,8,2,39,2795.26,1.1827,23,6,10,1,1,0,0,True,True,True,0.257201646090535,2916,0.26510944135903297,6122,121.53304347826088,0,429,383
1,5,11,3,4,3507.92,1.2325,16,7,10,4,0,0,0,True,True,True,0.22524436889077773,2353,0.27880434782608693,1840,219.245,0,115,419
4,2,4,0,22,3407.8,1.3185,19,4,1,0,3,0,0,True,True,True,0.12867729620480575,4453,0.2723673792557403,1263,179.35789473684213,0,250,168
2,4,0,0,5,2077.11,0.6428,17,3,11,2,4,0,0,False,True,False,0.27633417155630063,3579,0.2680851063829787,2820,122.18294117647059,1,35,432
8,6,5,2,40,969.69,0.5915,5,6,4,1,1,0,0,False,True,False,0.2894486692015209,2104,0.30601092896174864,366,193.93800000000002,0,310,412
2,4,2,1,5,743.06,0.4906,5,2,9,3,5,0,1,False,True,False,0.2719298245614035,456,0.2680851063829787,2820,148.612,1,190,441
1,5,5,3,4,2898.8,1.6163,23,6,9,6,0,1,0,False,True,False,0.2894486692015209,2104,0.27880434782608693,1840,126.03478260869566,0,309,429
8,5,11,3,39,1203.7,0.7983,7,5,9,2,1,0,0,False,True,False,0.22524436889077773,2353,0.26510944135903297,6122,171.95714285714286,0,114,393
2,4,4,3,5,772.44,0.3839,2,3,2,6,2,1,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,386.22,1,271,434
4,2,0,2,22,2245.81,0.944,22,1,3,5,0,1,0,False,True,False,0.27633417155630063,3579,0.2723673792557403,1263,102.08227272727272,1,15,173
2,4,0,1,5,1124.17,0.6609,3,3,9,1,3,0,0,False,True,False,0.27633417155630063,3579,0.2680851063829787,2820,374.72333333333336,1,35,441
6,5,3,1,34,5574.23,3.1325,21,7,8,6,1,1,0,True,True,False,0.491083079599826,2299,0.3247232472324723,271,265.4395238095238,0,222,332
8,5,5,3,39,1186.43,0.8996,7,5,8,5,5,1,1,False,True,False,0.2894486692015209,2104,0.26510944135903297,6122,169.49,0,308,392
2,4,6,0,5,1032.51,0.5399,4,1,3,3,4,0,0,False,False,False,0.15355367066393683,3419,0.2680851063829787,2820,258.1275,1,351,435
8,2,8,2,37,1148.82,0.3865,4,5,1,6,6,1,1,False,True,False,0.257201646090535,2916,0.26897470039946736,1502,287.205,0,427,358
8,5,0,1,39,687.02,0.4215,2,5,8,0,5,0,1,False,True,False,0.27633417155630063,3579,0.26510944135903297,6122,343.51,0,32,392
8,5,4,0,39,552.6,0.1975,2,5,2,5,5,1,1,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,276.3,0,268,386
2,4,0,3,5,1677.67,0.932,5,3,8,6,2,1,0,False,True,False,0.27633417155630063,3579,0.2680851063829787,2820,335.534,1,35,440
8,5,4,1,39,897.73,0.3854,2,5,1,6,4,1,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,448.865,0,268,382
